Match ID,Bowler,runs_conceded,balls_bowled,wickets,overs_bowled,economy
1254060,M Prasidh Krishna,31,24,2,4.0,7.75
1254060,Mohammad Nabi,32,24,2,4.0,8.0
1254060,PJ Cummins,30,24,1,4.0,7.5
1254060,Rashid Khan,19,24,2,4.0,4.75
1254060,Sandeep Sharma,35,18,0,3.0,11.67
1254060,Shakib Al Hasan,34,24,1,4.0,8.5
1254060,T Natarajan,36,24,1,4.0,9.0
1254060,V Shankar,14,6,0,1.0,14.0
1254061,Arshdeep Singh,35,24,3,4.0,8.75
1254061,BA Stokes,12,6,0,1.0,12.0
1254061,C Sakariya,26,24,3,4.0,6.5
1254061,CH Morris,40,24,2,4.0,10.0
1254061,JA Richardson,53,24,1,4.0,13.25
1254061,M Ashwin,39,24,0,4.0,9.75
1254061,Mohammed Shami,31,24,2,4.0,7.75
1254061,Mustafizur Rahman,41,24,0,4.0,10.25
1254061,R Parag,7,6,1,1.0,7.0
1254061,R Tewatia,25,12,0,2.0,12.5
1254061,RP Meredith,49,24,1,4.0,12.25
1254061,S Dube,20,6,0,1.0,20.0
1254061,S Gopal,40,18,0,3.0,13.33
1254062,AD Russell,14,12,5,2.0,7.0
1254062,CV Varun,26,24,1,4.0,6.5
1254062,Harbhajan Singh,16,12,0,2.0,8.0
1254062,JJ Bumrah,27,24,0,4.0,6.75
1254062,KA Pollard,12,6,0,1.0,12.0
1254062,KH Pandya,11,24,1,4.0,2.75
1254062,M Jansen,17,12,0,2.0,8.5
1254062,M Prasidh Krishna,42,24,1,4.0,10.5
1254062,PJ Cummins,24,24,2,4.0,6.0
1254062,RD Chahar,27,24,4,4.0,6.75
1254062,RG Sharma,9,6,0,1.0,9.0
1254062,Shakib Al Hasan,23,24,1,4.0,5.75
1254062,TA Boult,27,24,2,4.0,6.75
1254063,B Kumar,29,24,1,4.0,7.25
1254063,DT Christian,7,6,0,1.0,7.0
1254063,HV Patel,19,24,3,4.0,4.75
1254063,JO Holder,26,24,3,4.0,6.5
1254063,KA Jamieson,29,18,1,3.0,9.67
1254063,Mohammed Siraj,24,24,2,4.0,6.0
1254063,Rashid Khan,17,24,2,4.0,4.25
1254063,S Nadeem,36,24,1,4.0,9.0
1254063,Shahbaz Ahmed,7,12,3,2.0,3.5
1254063,T Natarajan,31,24,1,4.0,7.75
1254063,Washington Sundar,13,12,0,2.0,6.5
1254063,YS Chahal,28,24,0,4.0,7.0
1254064,Avesh Khan,32,24,3,4.0,8.0
1254064,C Sakariya,33,24,0,4.0,8.25
1254064,CH Morris,25,18,1,3.0,8.33
1254064,CR Woakes,22,24,2,4.0,5.5
1254064,JD Unadkat,15,24,3,4.0,3.75
1254064,K Rabada,30,24,2,4.0,7.5
1254064,MP Stoinis,15,6,0,1.0,15.0
1254064,Mustafizur Rahman,27,24,3,4.0,6.75
1254064,R Ashwin,14,18,0,3.0,4.67
1254064,R Parag,15,12,1,2.0,7.5
1254064,R Tewatia,27,18,0,3.0,9.0
1254064,TK Curran,34,22,0,3.6666666666666665,9.27
1254065,Arshdeep Singh,7,12,1,2.0,3.5
1254065,DJ Bravo,10,12,1,2.0,5.0
1254065,DL Chahar,12,24,5,4.0,3.0
1254065,JA Richardson,21,18,0,3.0,7.0
1254065,M Ashwin,31,18,1,3.0,10.33
1254065,MM Ali,17,18,1,3.0,5.67
1254065,Mohammed Shami,21,24,2,4.0,5.25
1254065,RA Jadeja,18,24,0,4.0,4.5
1254065,RP Meredith,20,22,0,3.6666666666666665,5.45
1254065,SM Curran,11,18,1,3.0,3.67
1254065,SN Thakur,34,24,0,4.0,8.5
1254066,AF Milne,32,18,0,3.0,10.67
1254066,Abhishek Sharma,5,6,0,1.0,5.0
1254066,B Kumar,45,24,0,4.0,11.25
1254066,JJ Bumrah,14,24,1,4.0,3.5
1254066,KA Pollard,10,12,1,2.0,5.0
1254066,KH Pandya,30,18,1,3.0,10.0
1254066,KK Ahmed,21,24,1,4.0,5.25
1254066,Mujeeb Ur Rahman,27,24,2,4.0,6.75
1254066,RD Chahar,18,24,3,4.0,4.5
1254066,Rashid Khan,21,24,0,4.0,5.25
1254066,TA Boult,28,22,4,3.6666666666666665,7.64
1254066,V Shankar,19,18,2,3.0,6.33
1254067,AD Russell,36,12,0,2.0,18.0
1254067,CV Varun,38,24,2,4.0,9.5
1254067,GJ Maxwell,24,12,0,2.0,12.0
1254067,HV Patel,17,24,2,4.0,4.25
1254067,Harbhajan Singh,36,24,0,4.0,9.0
1254067,KA Jamieson,40,18,3,3.0,13.33
1254067,M Prasidh Krishna,29,24,1,4.0,7.25
1254067,Mohammed Siraj,16,18,0,3.0,5.33
1254067,PJ Cummins,32,24,1,4.0,8.0
1254067,Shakib Al Hasan,24,12,0,2.0,12.0
1254067,Washington Sundar,31,24,1,4.0,7.75
1254067,YS Chahal,34,24,2,4.0,8.5
1254068,Arshdeep Singh,22,18,1,3.0,7.33
1254068,Avesh Khan,33,24,1,4.0,8.25
1254068,CR Woakes,40,24,1,4.0,10.0
1254068,DJ Hooda,18,12,0,2.0,9.0
1254068,JA Richardson,40,24,2,4.0,10.0
1254068,Jalaj S Saxena,27,18,0,3.0,9.0
1254068,K Rabada,43,24,1,4.0,10.75
1254068,LI Meriwala,27,18,1,3.0,9.0
1254068,Lalit Yadav,11,6,0,1.0,11.0
1254068,Mohammed Shami,50,24,0,4.0,12.5
1254068,R Ashwin,28,24,0,4.0,7.0
1254068,RP Meredith,25,14,1,2.3333333333333335,10.71
1254069,C Sakariya,33,24,3,4.0,8.25
1254069,CH Morris,31,24,2,4.0,7.75
1254069,DJ Bravo,23,18,1,3.0,7.67
1254069,DL Chahar,31,18,0,3.0,10.33
1254069,JD Unadkat,40,24,0,4.0,10.0
1254069,MM Ali,7,18,3,3.0,2.33
1254069,Mustafizur Rahman,33,24,3,4.0,8.25
1254069,R Parag,15,6,0,1.0,15.0
1254069,R Tewatia,21,18,1,3.0,7.0
1254069,RA Jadeja,21,24,2,4.0,5.25
1254069,SM Curran,24,24,2,4.0,6.0
1254069,SN Thakur,18,18,1,3.0,6.0
1254070,A Mishra,24,24,4,4.0,6.0
1254070,Avesh Khan,15,12,2,2.0,7.5
1254070,J Yadav,25,24,1,4.0,6.25
1254070,JJ Bumrah,26,24,1,4.0,6.5
1254070,K Rabada,25,18,1,3.0,8.33
1254070,KA Pollard,8,7,1,1.1666666666666667,6.86
1254070,KH Pandya,17,12,0,2.0,8.5
1254070,Lalit Yadav,17,24,1,4.0,4.25
1254070,MP Stoinis,20,18,1,3.0,6.67
1254070,R Ashwin,31,24,0,4.0,7.75
1254070,RD Chahar,28,24,1,4.0,7.0
1254070,TA Boult,23,24,0,4.0,5.75
1254071,Abhishek Sharma,23,24,2,4.0,5.75
1254071,Arshdeep Singh,29,22,0,3.6666666666666665,7.91
1254071,B Kumar,16,18,1,3.0,5.33
1254071,DJ Hooda,22,24,0,4.0,5.5
1254071,FA Allen,21,24,1,4.0,5.25
1254071,KK Ahmed,21,24,3,4.0,5.25
1254071,M Ashwin,21,24,0,4.0,5.25
1254071,MC Henriques,7,6,0,1.0,7.0
1254071,Mohammed Shami,16,12,0,2.0,8.0
1254071,Rashid Khan,17,24,1,4.0,4.25
1254071,S Kaul,25,22,2,3.6666666666666665,6.82
1254071,V Shankar,6,6,1,1.0,6.0
1254072,AD Russell,25,12,1,2.0,12.5
1254072,CV Varun,27,24,1,4.0,6.75
1254072,DL Chahar,29,24,4,4.0,7.25
1254072,KL Nagarkoti,25,12,0,2.0,12.5
1254072,L Ngidi,27,24,3,4.0,6.75
1254072,M Prasidh Krishna,44,24,0,4.0,11.0
1254072,PJ Cummins,51,24,0,4.0,12.75
1254072,RA Jadeja,32,24,0,4.0,8.0
1254072,SM Curran,57,24,2,4.0,14.25
1254072,SN Thakur,43,19,1,3.1666666666666665,13.58
1254072,SP Narine,32,24,1,4.0,8.0
1254073,C Sakariya,34,24,0,4.0,8.5
1254073,CH Morris,38,18,0,3.0,12.67
1254073,HV Patel,44,24,3,4.0,11.0
1254073,KA Jamieson,26,24,1,4.0,6.5
1254073,KW Richardson,28,18,1,3.0,9.33
1254073,Mohammed Siraj,26,24,3,4.0,6.5
1254073,Mustafizur Rahman,29,21,0,3.5,8.29
1254073,R Parag,14,6,0,1.0,14.0
1254073,R Tewatia,23,12,0,2.0,11.5
1254073,S Gopal,35,18,0,3.0,11.67
1254073,Washington Sundar,23,18,1,3.0,7.67
1254073,YS Chahal,17,12,0,2.0,8.5
1254074,Arshdeep Singh,26,18,1,3.0,8.67
1254074,DJ Hooda,15,18,1,3.0,5.0
1254074,FA Allen,30,18,0,3.0,10.0
1254074,J Yadav,20,24,0,4.0,5.0
1254074,JJ Bumrah,21,18,0,3.0,7.0
1254074,KA Pollard,11,6,0,1.0,11.0
1254074,KH Pandya,28,18,0,3.0,9.33
1254074,MC Henriques,12,18,0,3.0,4.0
1254074,Mohammed Shami,21,24,2,4.0,5.25
1254074,RD Chahar,19,24,1,4.0,4.75
1254074,Ravi Bishnoi,21,24,2,4.0,5.25
1254074,TA Boult,25,16,0,2.6666666666666665,9.38
1254075,C Sakariya,25,24,1,4.0,6.25
1254075,CH Morris,22,24,5,4.0,5.5
1254075,CV Varun,32,24,2,4.0,8.0
1254075,JD Unadkat,25,24,1,4.0,6.25
1254075,M Prasidh Krishna,18,18,1,3.0,6.0
1254075,Mustafizur Rahman,22,24,2,4.0,5.5
1254075,PJ Cummins,35,23,0,3.8333333333333335,9.13
1254075,R Tewatia,24,18,0,3.0,8.0
1254075,S Dube,5,6,0,1.0,5.0
1254075,SP Narine,18,24,0,4.0,4.5
1254075,Shivam Mavi,16,24,1,4.0,4.0
1254076,DJ Bravo,19,12,1,2.0,9.5
1254076,DL Chahar,23,12,0,2.0,11.5
1254076,DT Christian,11,12,0,2.0,5.5
1254076,HV Patel,43,24,3,4.0,10.75
1254076,Imran Tahir,14,24,3,4.0,3.5
1254076,KA Jamieson,30,18,0,3.0,10.0
1254076,Mohammed Siraj,32,24,0,4.0,8.0
1254076,Navdeep Saini,25,12,0,2.0,12.5
1254076,RA Jadeja,13,24,3,4.0,3.25
1254076,SM Curran,34,24,1,4.0,8.5
1254076,SN Thakur,11,24,1,4.0,2.75
1254076,Washington Sundar,13,12,0,2.0,6.5
1254076,YS Chahal,24,18,1,3.0,8.0
1254078,AD Russell,2,6,0,1.0,2.0
1254078,Arshdeep Singh,27,16,1,2.6666666666666665,10.12
1254078,CJ Jordan,24,18,0,3.0,8.0
1254078,CV Varun,24,24,1,4.0,6.0
1254078,DJ Hooda,20,12,1,2.0,10.0
1254078,M Prasidh Krishna,28,24,3,4.0,7.0
1254078,MC Henriques,5,6,1,1.0,5.0
1254078,Mohammed Shami,24,24,1,4.0,6.0
1254078,PJ Cummins,30,18,2,3.0,10.0
1254078,Ravi Bishnoi,19,24,1,4.0,4.75
1254078,SP Narine,22,24,2,4.0,5.5
1254078,Shivam Mavi,12,24,1,4.0,3.0
1254079,A Mishra,27,18,1,3.0,9.0
1254079,AR Patel,33,24,1,4.0,8.25
1254079,Avesh Khan,23,24,1,4.0,5.75
1254079,DR Sams,15,12,0,2.0,7.5
1254079,HV Patel,35,24,2,4.0,8.75
1254079,I Sharma,26,24,1,4.0,6.5
1254079,K Rabada,38,24,1,4.0,9.5
1254079,KA Jamieson,32,24,1,4.0,8.0
1254079,MP Stoinis,22,6,0,1.0,22.0
1254079,Mohammed Siraj,44,24,1,4.0,11.0
1254079,Washington Sundar,28,24,0,4.0,7.0
1254079,YS Chahal,10,12,0,2.0,5.0
1254080,DL Chahar,20,18,0,3.0,6.67
1254080,J Suchith,45,18,0,3.0,15.0
1254080,KK Ahmed,35,24,0,4.0,8.75
1254080,L Ngidi,33,24,2,4.0,8.25
1254080,MM Ali,16,12,0,2.0,8.0
1254080,RA Jadeja,22,18,0,3.0,7.33
1254080,Rashid Khan,35,24,3,4.0,8.75
1254080,S Kaul,32,24,0,4.0,8.0
1254080,SM Curran,29,24,1,4.0,7.25
1254080,SN Thakur,43,24,0,4.0,10.75
1254080,Sandeep Sharma,23,21,0,3.5,6.57
1254081,C Sakariya,18,18,0,3.0,6.0
1254081,CH Morris,33,24,2,4.0,8.25
1254081,J Yadav,34,18,0,3.0,11.33
1254081,JD Unadkat,33,24,0,4.0,8.25
1254081,JJ Bumrah,15,24,1,4.0,3.75
1254081,KH Pandya,12,6,0,1.0,12.0
1254081,Mustafizur Rahman,37,21,1,3.5,10.57
1254081,NM Coulter-Nile,34,24,0,4.0,8.5
1254081,R Tewatia,29,18,0,3.0,9.67
1254081,RD Chahar,33,24,2,4.0,8.25
1254081,S Dube,5,6,0,1.0,5.0
1254081,TA Boult,37,24,1,4.0,9.25
1254082,AR Patel,32,24,2,4.0,8.0
1254082,Avesh Khan,31,24,1,4.0,7.75
1254082,CV Varun,32,24,0,4.0,8.0
1254082,I Sharma,34,24,0,4.0,8.5
1254082,K Rabada,30,24,0,4.0,7.5
1254082,Lalit Yadav,13,18,2,3.0,4.33
1254082,M Prasidh Krishna,35,21,0,3.5,10.0
1254082,MP Stoinis,7,6,1,1.0,7.0
1254082,PJ Cummins,24,24,3,4.0,6.0
1254082,SP Narine,35,24,0,4.0,8.75
1254082,Shivam Mavi,24,6,0,1.0,24.0
1254083,CJ Jordan,30,24,1,4.0,7.5
1254083,DJ Hooda,13,6,0,1.0,13.0
1254083,DR Sams,22,24,1,4.0,5.5
1254083,HV Patel,53,24,0,4.0,13.25
1254083,Harpreet Brar,19,24,3,4.0,4.75
1254083,KA Jamieson,31,18,2,3.0,10.33
1254083,Mohammed Shami,28,22,1,3.6666666666666665,7.64
1254083,Mohammed Siraj,23,18,0,3.0,7.67
1254083,RP Meredith,29,20,1,3.3333333333333335,8.7
1254083,Ravi Bishnoi,15,24,2,4.0,3.75
1254083,Shahbaz Ahmed,11,12,1,2.0,5.5
1254083,YS Chahal,34,24,1,4.0,8.5
1254084,DL Chahar,35,24,0,4.0,8.75
1254084,DS Kulkarni,46,24,0,4.0,11.5
1254084,JDS Neesham,26,12,0,2.0,13.0
1254084,JJ Bumrah,47,24,1,4.0,11.75
1254084,KA Pollard,11,12,2,2.0,5.5
1254084,L Ngidi,62,24,0,4.0,15.5
1254084,MM Ali,1,6,1,1.0,1.0
1254084,RA Jadeja,29,18,1,3.0,9.67
1254084,RD Chahar,31,24,0,4.0,7.75
1254084,SM Curran,33,24,3,4.0,8.25
1254084,SN Thakur,51,24,1,4.0,12.75
1254084,TA Boult,41,24,1,4.0,10.25
1254085,B Kumar,36,24,0,4.0,9.0
1254085,C Sakariya,37,24,0,4.0,9.25
1254085,CH Morris,26,24,3,4.0,6.5
1254085,KK Ahmed,41,24,0,4.0,10.25
1254085,Kartik Tyagi,31,24,1,4.0,7.75
1254085,Mohammad Nabi,21,6,0,1.0,21.0
1254085,Mustafizur Rahman,18,24,3,4.0,4.5
1254085,R Tewatia,45,24,1,4.0,11.25
1254085,Rashid Khan,24,24,1,4.0,6.0
1254085,Sandeep Sharma,41,24,1,4.0,10.25
1254085,V Shankar,37,18,1,3.0,12.33
1254086,AR Patel,21,24,2,4.0,5.25
1254086,Avesh Khan,36,24,1,4.0,9.0
1254086,CJ Jordan,21,12,1,2.0,10.5
1254086,DJ Hooda,11,12,0,2.0,5.5
1254086,Harpreet Brar,19,18,1,3.0,6.33
1254086,I Sharma,37,24,0,4.0,9.25
1254086,K Rabada,36,24,3,4.0,9.0
1254086,Lalit Yadav,25,18,0,3.0,8.33
1254086,MP Stoinis,6,6,0,1.0,6.0
1254086,Mohammed Shami,37,18,0,3.0,12.33
1254086,RP Meredith,32,22,1,3.6666666666666665,8.73
1254086,Ravi Bishnoi,42,24,0,4.0,10.5
1254087,AD Russell,9,18,3,3.0,3.0
1254087,CV Varun,13,24,4,4.0,3.25
1254087,HV Patel,12,12,0,2.0,6.0
1254087,KA Jamieson,23,12,0,2.0,11.5
1254087,LH Ferguson,22,24,2,4.0,5.5
1254087,M Prasidh Krishna,20,24,1,4.0,5.0
1254087,Mohammed Siraj,11,12,0,2.0,5.5
1254087,PWH de Silva,20,12,0,2.0,10.0
1254087,SP Narine,20,24,0,4.0,5.0
1254087,YS Chahal,23,12,1,2.0,11.5
1254088,Abhishek Sharma,3,6,2,1.0,3.0
1254088,JDS Neesham,28,18,2,3.0,9.33
1254088,JJ Bumrah,32,24,2,4.0,8.0
1254088,JO Holder,45,24,4,4.0,11.25
1254088,KH Pandya,9,6,0,1.0,9.0
1254088,Mohammad Nabi,33,18,0,3.0,11.0
1254088,NM Coulter-Nile,40,24,2,4.0,10.0
1254088,PP Chawla,38,24,1,4.0,9.5
1254088,Rashid Khan,40,24,2,4.0,10.0
1254088,S Kaul,56,24,0,4.0,14.0
1254088,TA Boult,30,24,1,4.0,7.5
1254088,Umran Malik,47,24,1,4.0,11.75
1254089,Akash Singh,39,24,0,4.0,9.75
1254089,C Sakariya,29,24,1,4.0,7.25
1254089,GD Phillips,3,6,0,1.0,3.0
1254089,JR Hazlewood,54,24,0,4.0,13.5
1254089,KM Asif,16,13,1,2.1666666666666665,7.38
1254089,M Markande,26,18,0,3.0,8.67
1254089,MM Ali,23,14,0,2.3333333333333335,9.86
1254089,Mustafizur Rahman,50,24,0,4.0,12.5
1254089,R Tewatia,37,24,2,4.0,9.25
1254089,RA Jadeja,9,6,0,1.0,9.0
1254089,SM Curran,52,24,0,4.0,13.0
1254089,SN Thakur,28,24,2,4.0,7.0
1254090,AK Markram,5,6,0,1.0,5.0
1254090,Arshdeep Singh,38,18,1,3.0,12.67
1254090,DT Christian,11,6,0,1.0,11.0
1254090,GHS Garton,23,24,1,4.0,5.75
1254090,HV Patel,27,24,1,4.0,6.75
1254090,Harpreet Brar,26,24,0,4.0,6.5
1254090,MC Henriques,12,24,3,4.0,3.0
1254090,Mohammed Shami,39,24,3,4.0,9.75
1254090,Mohammed Siraj,32,24,0,4.0,8.0
1254090,Ravi Bishnoi,34,24,0,4.0,8.5
1254090,Shahbaz Ahmed,29,18,1,3.0,9.67
1254090,YS Chahal,27,24,3,4.0,6.75
1254091,Abhishek Sharma,9,12,0,2.0,4.5
1254091,B Kumar,32,24,0,4.0,8.0
1254091,DJ Bravo,14,24,2,4.0,3.5
1254091,DL Chahar,32,24,0,4.0,8.0
1254091,JO Holder,27,24,3,4.0,6.75
1254091,JR Hazlewood,24,24,3,4.0,6.0
1254091,MM Ali,5,6,0,1.0,5.0
1254091,RA Jadeja,14,18,1,3.0,4.67
1254091,Rashid Khan,26,24,1,4.0,6.5
1254091,S Kaul,24,16,0,2.6666666666666665,9.0
1254091,SN Thakur,35,24,1,4.0,8.75
1254091,Sandeep Sharma,18,18,0,3.0,6.0
1254092,A Nortje,14,14,1,2.3333333333333335,6.0
1254092,AR Patel,13,18,0,3.0,4.33
1254092,Avesh Khan,13,18,3,3.0,4.33
1254092,CV Varun,23,24,0,4.0,5.75
1254092,K Rabada,26,18,1,3.0,8.67
1254092,LH Ferguson,10,12,2,2.0,5.0
1254092,Lalit Yadav,35,18,1,3.0,11.67
1254092,R Ashwin,23,24,1,4.0,5.75
1254092,S Sandeep Warrier,15,12,0,2.0,7.5
1254092,SP Narine,18,24,2,4.0,4.5
1254092,TG Southee,28,24,3,4.0,7.0
1254092,VR Iyer,27,24,2,4.0,6.75
1254093,C Sakariya,32,18,1,3.0,10.67
1254093,J Yadav,17,12,0,2.0,8.5
1254093,JDS Neesham,12,24,3,4.0,3.0
1254093,JJ Bumrah,13,24,2,4.0,3.25
1254093,K Yadav,16,12,0,2.0,8.0
1254093,KA Pollard,9,12,0,2.0,4.5
1254093,Mustafizur Rahman,31,14,1,2.3333333333333335,13.29
1254093,NM Coulter-Nile,14,24,4,4.0,3.5
1254093,S Gopal,9,6,0,1.0,9.0
1254093,TA Boult,22,24,0,4.0,5.5
1254094,Arshdeep Singh,34,24,2,4.0,8.5
1254094,CJ Jordan,19,18,2,3.0,6.33
1254094,DJ Bravo,30,12,0,2.0,15.0
1254094,DL Chahar,45,24,1,4.0,11.25
1254094,Harpreet Brar,19,24,0,4.0,4.75
1254094,JR Hazlewood,22,18,0,3.0,7.33
1254094,MC Henriques,8,6,0,1.0,8.0
1254094,Mohammed Shami,21,24,1,4.0,5.25
1254094,RA Jadeja,9,6,0,1.0,9.0
1254094,Ravi Bishnoi,24,24,1,4.0,6.0
1254094,SN Thakur,28,18,3,3.0,9.33
1254095,B Kumar,25,24,1,4.0,6.25
1254095,DT Christian,14,18,2,3.0,4.67
1254095,GHS Garton,27,12,1,2.0,13.5
1254095,HV Patel,32,24,3,4.0,8.0
1254095,JO Holder,25,24,1,4.0,6.25
1254095,Mohammed Siraj,16,18,0,3.0,5.33
1254095,Rashid Khan,39,24,2,4.0,9.75
1254095,S Kaul,24,24,1,4.0,6.0
1254095,Shahbaz Ahmed,21,24,0,4.0,5.25
1254095,Umran Malik,21,24,1,4.0,5.25
1254095,YS Chahal,27,24,1,4.0,6.75
1254096,AD Russell,36,18,0,3.0,12.0
1254096,AF Milne,28,18,0,3.0,9.33
1254096,CV Varun,21,24,0,4.0,5.25
1254096,JJ Bumrah,38,24,3,4.0,9.5
1254096,KH Pandya,25,18,0,3.0,8.33
1254096,LH Ferguson,27,24,3,4.0,6.75
1254096,M Prasidh Krishna,34,24,2,4.0,8.5
1254096,N Rana,5,6,0,1.0,5.0
1254096,RD Chahar,34,18,0,3.0,11.33
1254096,RG Sharma,4,1,0,0.16666666666666666,24.0
1254096,SP Narine,20,24,1,4.0,5.0
1254096,TA Boult,23,12,0,2.0,11.5
1254097,A Nortje,18,24,2,4.0,4.5
1254097,AR Patel,26,24,1,4.0,6.5
1254097,Avesh Khan,28,24,1,4.0,7.0
1254097,C Sakariya,32,24,2,4.0,8.0
1254097,K Rabada,24,24,1,4.0,6.0
1254097,Kartik Tyagi,35,24,1,4.0,8.75
1254097,MK Lomror,5,6,0,1.0,5.0
1254097,Mustafizur Rahman,22,24,2,4.0,5.5
1254097,R Ashwin,19,24,1,4.0,4.75
1254097,R Tewatia,17,18,1,3.0,5.67
1254097,T Shamsi,34,24,0,4.0,8.5
1254098,AD Russell,27,18,1,3.0,9.0
1254098,CV Varun,22,24,2,4.0,5.5
1254098,DL Chahar,31,24,1,4.0,7.75
1254098,JR Hazlewood,38,24,2,4.0,9.5
1254098,LH Ferguson,31,24,1,4.0,7.75
1254098,M Prasidh Krishna,41,24,1,4.0,10.25
1254098,RA Jadeja,21,24,1,4.0,5.25
1254098,SM Curran,53,24,0,4.0,13.25
1254098,SN Thakur,20,24,2,4.0,5.0
1254098,SP Narine,41,24,3,4.0,10.25
1254098,VR Iyer,5,6,0,1.0,5.0
1254099,AK Markram,17,18,0,3.0,5.67
1254099,Arshdeep Singh,28,24,0,4.0,7.0
1254099,Harpreet Brar,11,6,0,1.0,11.0
1254099,JJ Bumrah,24,24,2,4.0,6.0
1254099,KA Pollard,7,6,2,1.0,7.0
1254099,KH Pandya,23,24,1,4.0,5.75
1254099,Mohammed Shami,42,24,1,4.0,10.5
1254099,NM Coulter-Nile,19,24,0,4.0,4.75
1254099,NT Ellis,12,18,1,3.0,4.0
1254099,RD Chahar,27,24,1,4.0,6.75
1254099,Ravi Bishnoi,25,24,2,4.0,6.25
1254099,TA Boult,29,18,0,3.0,9.67
1254100,Abhishek Sharma,8,6,0,1.0,8.0
1254100,B Kumar,27,24,1,4.0,6.75
1254100,C Sakariya,27,24,1,4.0,6.75
1254100,CH Morris,27,18,0,3.0,9.0
1254100,JD Unadkat,19,12,0,2.0,9.5
1254100,JO Holder,26,24,0,4.0,6.5
1254100,MK Lomror,22,18,1,3.0,7.33
1254100,Mustafizur Rahman,25,21,1,3.5,7.14
1254100,R Tewatia,30,18,0,3.0,10.0
1254100,Rashid Khan,30,24,1,4.0,7.5
1254100,S Kaul,36,24,2,4.0,9.0
1254100,Sandeep Sharma,30,18,1,3.0,10.0
1254101,A Nortje,23,24,2,4.0,5.75
1254101,AR Patel,39,24,1,4.0,9.75
1254101,Avesh Khan,29,24,0,4.0,7.25
1254101,DT Christian,19,12,1,2.0,9.5
1254101,GHS Garton,19,18,0,3.0,6.33
1254101,GJ Maxwell,27,18,0,3.0,9.0
1254101,HV Patel,31,24,1,4.0,7.75
1254101,K Rabada,37,24,0,4.0,9.25
1254101,Mohammed Siraj,25,24,2,4.0,6.25
1254101,R Ashwin,11,6,0,1.0,11.0
1254101,RV Patel,20,18,0,3.0,6.67
1254101,YS Chahal,34,24,1,4.0,8.5
1254102,Arshdeep Singh,30,24,3,4.0,7.5
1254102,CV Varun,24,24,2,4.0,6.0
1254102,FA Allen,38,24,0,4.0,9.5
1254102,Mohammed Shami,22,24,2,4.0,5.5
1254102,N Rana,7,6,0,1.0,7.0
1254102,NT Ellis,45,24,0,4.0,11.25
1254102,Ravi Bishnoi,22,24,2,4.0,5.5
1254102,SP Narine,32,24,1,4.0,8.0
1254102,Shivam Mavi,31,24,1,4.0,7.75
1254102,TG Southee,39,24,0,4.0,9.75
1254102,VR Iyer,29,15,1,2.5,11.6
1254103,C Sakariya,17,18,0,3.0,5.67
1254103,CH Morris,50,24,1,4.0,12.5
1254103,DT Christian,21,12,1,2.0,10.5
1254103,GHS Garton,29,18,1,3.0,9.67
1254103,GJ Maxwell,17,12,0,2.0,8.5
1254103,HV Patel,33,24,3,4.0,8.25
1254103,Kartik Tyagi,19,12,0,2.0,9.5
1254103,MK Lomror,12,12,0,2.0,6.0
1254103,Mohammed Siraj,17,18,0,3.0,5.67
1254103,Mustafizur Rahman,20,18,2,3.0,6.67
1254103,R Parag,4,1,0,0.16666666666666666,24.0
1254103,R Tewatia,23,18,0,3.0,7.67
1254103,Shahbaz Ahmed,10,12,2,2.0,5.0
1254103,YS Chahal,18,24,2,4.0,4.5
1254104,AF Milne,21,24,3,4.0,5.25
1254104,DJ Bravo,23,24,3,4.0,5.75
1254104,DL Chahar,19,24,2,4.0,4.75
1254104,JJ Bumrah,31,24,2,4.0,7.75
1254104,JR Hazlewood,34,24,1,4.0,8.5
1254104,KA Pollard,14,12,0,2.0,7.0
1254104,KH Pandya,22,12,0,2.0,11.0
1254104,MM Ali,16,18,1,3.0,5.33
1254104,RA Jadeja,13,6,0,1.0,13.0
1254104,RD Chahar,22,24,0,4.0,5.5
1254104,SN Thakur,27,24,1,4.0,6.75
1254104,TA Boult,35,24,2,4.0,8.75
1254105,A Nortje,12,24,2,4.0,3.0
1254105,AR Patel,21,24,2,4.0,5.25
1254105,Avesh Khan,23,24,2,4.0,5.75
1254105,B Kumar,21,18,0,3.0,7.0
1254105,JO Holder,32,23,0,3.8333333333333335,8.35
1254105,K Rabada,36,24,3,4.0,9.0
1254105,KK Ahmed,31,24,1,4.0,7.75
1254105,MP Stoinis,8,7,0,1.1666666666666667,6.86
1254105,R Ashwin,19,17,0,2.8333333333333335,6.71
1254105,Rashid Khan,25,24,1,4.0,6.25
1254105,Sandeep Sharma,26,18,0,3.0,8.67
1254106,C Sakariya,23,24,1,4.0,5.75
1254106,CH Morris,23,24,1,4.0,5.75
1254106,CV Varun,14,24,1,4.0,3.5
1254106,GD Phillips,16,6,1,1.0,16.0
1254106,JD Unadkat,34,24,0,4.0,8.5
1254106,LH Ferguson,18,24,3,4.0,4.5
1254106,Mustafizur Rahman,30,24,0,4.0,7.5
1254106,R Tewatia,10,6,1,1.0,10.0
1254106,S Dube,18,12,0,2.0,9.0
1254106,SP Narine,30,24,1,4.0,7.5
1254106,Shakib Al Hasan,1,6,1,1.0,1.0
1254106,Shivam Mavi,21,19,4,3.1666666666666665,6.63
1254107,Abdul Samad,9,6,1,1.0,9.0
1254107,Arshdeep Singh,22,24,2,4.0,5.5
1254107,B Kumar,33,24,1,4.0,8.25
